cik,name,sic,sic_description,state,n_10k,n_8k,n_total_filings,tier,ticker,disrupted
0001141688,LANDMARK BANCORP INC,6021,National Commercial Banks,CA,23,222,974,2,LARK,0
0001703157,"Securetech Innovations, Inc.",3714,Motor Vehicle Parts & Accessories,WY,7,31,141,2,SCTH,0
0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,3663,Radio & Tv Broadcasting & Communications Equipment,DE,12,148,1003,2,CMTL,0
0002102072,Brookline Capital Acquisition Corp II,6770,Blank Checks,E9,0,0,3,2,BCAC,0
0001783432,Tectonic Metals Inc.,0,,A1,0,0,12,2,TETOF,0
0001832871,BlackRock 2037 Municipal Target Term Trust,0,,MD,0,1,95,2,BMN,0
0001650664,"Editas Medicine, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,10,120,669,1,EDIT,0
0001026655,CORE MOLDING TECHNOLOGIES INC,3089,"Plastics Products, NEC",DE,19,194,1000,1,CMT,0
0000050471,"ReposiTrak, Inc.",7374,Services-Computer Processing & Data Preparation,NV,17,230,1000,2,TRAK,0
0001871638,"Blaize Holdings, Inc.",3674,Semiconductors & Related Devices,DE,4,44,236,2,BZAI,0
0002035644,Range Capital Acquisition Corp.,6770,Blank Checks,E9,1,5,51,2,RANG,0
0001556739,"Thryv Holdings, Inc.",7310,Services-Advertising,DE,7,103,661,2,THRY,0
0002020385,Tavia Acquisition Corp.,6770,Blank Checks,E9,1,5,60,2,TAVI,0
0001404281,"Eledon Pharmaceuticals, Inc.",2834,Pharmaceutical Preparations,DE,11,112,591,1,ELDN,0
0001835268,Connect Biopharma Holdings Ltd,2834,Pharmaceutical Preparations,E9,1,13,159,1,CNTB,0
0002108164,"Pono Capital Four, Inc.",0,,E9,0,0,1,2,PONO,0
0000095953,ASCENT INDUSTRIES CO.,2800,Chemicals & Allied Products,DE,16,194,1000,1,ACNT,0
0001617553,"ZIPRECRUITER, INC.",7370,"Services-Computer Programming, Data Processing, Etc.",DE,4,47,825,2,ZIP,0
0001693577,"MainStreet Bancshares, Inc.",6022,State Commercial Banks,VA,6,130,454,2,MNSB,0
0000804563,BENCHMARK BANKSHARES INC,6022,State Commercial Banks,VA,5,4,150,2,BMBN,0
0000002098,ACME UNITED CORP,3420,"Cutlery, Handtools & General Hardware",CT,24,161,1000,1,ACU,0
0000793040,ELLSWORTH GROWTH & INCOME FUND LTD,0,,DE,0,1,532,2,ECF,0
0001889112,Cartesian Growth Corp II,6770,Blank Checks,E9,3,42,126,2,RENEF,0
0001852767,"Marti Technologies, Inc.",7510,Services-Auto Rental & Leasing (No Drivers),E9,2,10,163,2,MRT,0
0001861795,Definitive Healthcare Corp.,7372,Services-Prepackaged Software,DE,4,40,339,2,DH,0
0000832480,UTG INC,6311,Life Insurance,,30,99,688,2,UTGN,0
0000006176,AMPCO PITTSBURGH CORP,3561,Pumps & Pumping Equipment,PA,18,149,1003,1,AP,0
0001945415,HUHUTECH International Group Inc.,3360,Nonferrous Foundries (Castings),F4,0,0,51,1,HUHU,0
0001914605,"ECB Bancorp, Inc. /MD/",6036,"Savings Institutions, Not Federally Chartered",MD,3,31,115,2,ECBK,0
0001109262,"Allied Energy, Inc.",5960,Retail-Nonstore Retailers,FL,0,5,47,4,AGGI,0
0000095574,"SUPERIOR GROUP OF COMPANIES, INC.",2300,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,FL,22,205,1000,1,SGC,0
0001505952,"DOMO, INC.",7372,Services-Prepackaged Software,DE,7,68,491,2,DOMO,0
0002012807,RF Acquisition Corp II,6770,Blank Checks,E9,2,7,52,2,RFAI,0
0001806201,Open Lending Corp,6141,Personal Credit Institutions,,5,63,457,2,LPRO,0
0000894871,"Arena Group Holdings, Inc.",4841,Cable & Other Pay Television Services,DE,17,191,903,2,AREN,0
0000719135,Apyx Medical Corp,3841,Surgical & Medical Instruments & Apparatus,DE,19,179,961,2,APYX,0
0000818850,NUVEEN NEW YORK MUNICIPAL VALUE FUND,0,,MA,0,4,423,2,NNY,0
0001982518,Smith Douglas Homes Corp.,1531,Operative Builders,DE,2,13,125,2,SDHC,0
0000919864,Finward Bancorp,6035,"Savings Institution, Federally Chartered",IN,15,238,1001,2,FNWD,0
0002054876,NMP Acquisition Corp.,6770,Blank Checks,E9,0,4,48,2,NMP,0
0001828588,"Hanover Bancorp, Inc. /MD",6022,State Commercial Banks,MD,4,50,281,2,HNVR,0
0001119774,COMPUGEN LTD,2836,"Biological Products, (No Diagnostic Substances)",L3,0,0,551,1,CGEN,0
0001074828,"USBC, Inc.",6199,Finance Services,NV,17,243,1000,2,USBC,0
0000058361,"LEE ENTERPRISES, Inc",2711,Newspapers: Publishing or  Publishing & Printing,DE,18,200,1000,1,LEE,1
0001540013,Quipt Home Medical Corp.,8090,"Services-Misc Health & Allied Services, NEC",A1,2,16,218,2,QIPT,0
0001337013,"InfuSystem Holdings, Inc",3841,Surgical & Medical Instruments & Apparatus,DE,16,305,1001,2,INFU,0
0001856725,"Rani Therapeutics Holdings, Inc.",2834,Pharmaceutical Preparations,CA,4,56,337,1,RANI,0
0001598599,Innate Pharma SA,2836,"Biological Products, (No Diagnostic Substances)",I0,0,0,307,1,IPHA,0
0001165002,WESTWOOD HOLDINGS GROUP INC,6282,Investment Advice,DE,16,134,1000,2,WHG,0
0000830622,PUTNAM MASTER INTERMEDIATE INCOME TRUST,0,,MA,0,4,836,2,PIM,0
0000897802,"SPECIAL OPPORTUNITIES FUND, INC.",0,,MD,0,6,750,2,SPE,0
0001098146,PATRIOT NATIONAL BANCORP INC,6021,National Commercial Banks,CT,19,244,904,2,PNBK,0
0000904112,MORGAN STANLEY EMERGING MARKETS DEBT FUND INC,0,,,0,0,421,2,MSD,0
0001006655,EVOLUTION PETROLEUM CORP,1311,Crude Petroleum & Natural Gas,NV,18,168,1000,2,EPM,0
0001787400,"Nkarta, Inc.",2834,Pharmaceutical Preparations,DE,5,55,410,1,NKTX,0
0001294133,Inogen Inc,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",DE,12,131,961,2,INGN,0
0002075816,Emmis Acquisition Corp.,6770,Blank Checks,E9,0,3,41,2,EMIS,0
0001434316,FATE THERAPEUTICS INC,2836,"Biological Products, (No Diagnostic Substances)",,12,126,809,1,FATE,0
0001514860,Gunnison Copper Corp.,0,,A1,0,0,5,2,GCUMF,0
0001948455,Ispire Technology Inc.,2111,Cigarettes,,3,37,159,1,ISPR,0
0001576885,"Acumen Pharmaceuticals, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,4,47,317,1,ABOS,0
0001625414,Baozun Inc.,5961,Retail-Catalog & Mail-Order Houses,E9,0,0,393,4,BZUN,0
0002010499,Diginex Ltd,7374,Services-Computer Processing & Data Preparation,E9,0,0,70,2,DGNX,0
0001794276,Intelligent Hotel Group Ltd.,2870,Agricultural Chemicals,NV,4,11,50,1,ZHJD,0
0001612940,ProQR Therapeutics N.V.,2834,Pharmaceutical Preparations,,0,0,345,1,PRQR,0
0002043508,Lake Superior Acquisition Corp,6770,Blank Checks,,1,5,30,2,LKSP,0
0000746838,UNISYS CORP,7373,Services-Computer Integrated Systems Design,DE,12,136,1010,2,UIS,0
0000931148,GRAFTECH INTERNATIONAL LTD,3620,Electrical Industrial Apparatus,,12,134,1000,2,EAF,0
0001372807,BCP Investment Corp,0,,DE,19,266,1000,2,BCIC,0
0002079106,LaFayette Acquisition Corp.,6770,Blank Checks,E9,0,3,19,2,LAFA,0
0001448431,OptimizeRx Corp,7389,"Services-Business Services, NEC",NV,17,315,1001,2,OPRX,0
0002017526,Perceptive Capital Solutions Corp,8071,Services-Medical Laboratories,E9,1,3,59,2,PCSC,0
0001659494,51Talk Online Education Group,8200,Services-Educational Services,E9,0,0,189,2,COE,0
0001954488,Jyong Biotech Ltd.,2834,Pharmaceutical Preparations,E9,0,0,63,1,MENS,0
0001748137,NeoVolta Inc.,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",NV,4,14,131,2,NEOV,0
0001854368,Digi Power X Inc.,6199,Finance Services,A1,0,8,212,2,DGXX,0
0001818838,Adagene Inc.,2834,Pharmaceutical Preparations,E9,0,0,151,1,ADAG,0
0001725160,"Zentalis Pharmaceuticals, Inc.",2834,Pharmaceutical Preparations,,5,79,513,1,ZNTL,0
0002028735,Silver Pegasus Acquisition Corp.,6770,Blank Checks,,0,3,40,2,SPEG,0
0000868578,FLAHERTY & CRUMRINE PREFERRED & INCOME FUND INC,0,,MD,0,6,403,2,PFD,0
0000830487,WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC.,0,,MD,0,21,463,2,MHF,0
0001831097,"agilon health, inc.",8090,"Services-Misc Health & Allied Services, NEC",DE,4,48,385,2,AGL,0
0001578987,ArrowMark Financial Corp.,0,,DE,0,47,381,2,BANX,0
0001316463,Clough Global Equity Fund,0,,DE,0,5,552,2,GLQ,0
0001982961,ENIGMATIG LTD,8742,Services-Management Consulting Services,E9,0,0,40,2,EGG,0
0000929351,STARZ ENTERTAINMENT CORP /CN/,7812,Services-Motion Picture & Video Tape Production,A1,9,123,1000,2,STRZ,0
0001836754,Legacy Education Inc.,8200,Services-Educational Services,NV,2,15,102,2,LGCY,0
0001836775,Tiny Ltd.,0,,Z4,0,0,2,2,TNYZF,0
0001077688,HOOKER FURNISHINGS Corp,2510,Household Furniture,VA,22,247,1002,1,HOFT,0
0001601485,"Elicio Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,5,70,345,1,ELTX,0
0001645873,"MODIV INDUSTRIAL, INC.",6798,Real Estate Investment Trusts,MD,7,136,1001,2,MDV,0
0001391437,Gabelli Healthcare & WellnessRx Trust,0,,DE,0,4,541,2,GRX,0
0001795251,Nano-X Imaging Ltd.,3844,X-Ray Apparatus & Tubes & Related Irradiation Apparatus,L3,0,0,154,2,NNOX,0
0001140102,"HireQuest, Inc.",7363,Services-Help Supply Services,,17,184,877,2,HQI,0
0001332943,Voya Global Advantage & Premium Opportunity Fund,0,,DE,0,2,408,2,IGA,1
0001642380,Insight Molecular Diagnostics Inc.,2835,In Vitro & In Vivo Diagnostic Substances,CA,10,171,661,1,IMDX,0
0001863006,Valens Semiconductor Ltd.,3674,Semiconductors & Related Devices,L3,0,0,213,2,VLN,0
0001839799,Gambling.com Group Ltd,7990,Services-Miscellaneous Amusement & Recreation,,0,0,139,2,GAMB,0
0001862935,Currenc Group Inc.,7389,"Services-Business Services, NEC",E9,4,32,234,2,CURR,0
0000810766,"CREDIT SUISSE ASSET MANAGEMENT INCOME FUND, INC.",0,,MD,0,8,624,2,CIK,0
0000016859,Scully Royalty Ltd.,6795,Mineral Royalty Traders,E9,0,0,521,2,SRL,0
0001552198,"WhiteHorse Finance, Inc.",0,,DE,13,210,593,2,WHF,0
0001022652,INSEEGO CORP.,3669,"Communications Equipment, NEC",,17,200,1004,2,INSG,0
0000898437,"Anika Therapeutics, Inc.",3841,Surgical & Medical Instruments & Apparatus,DE,23,208,1000,2,ANIK,0
0002025774,Alps Group Inc,8000,Services-Health Services,E9,0,0,58,2,ALPS,0
0001619856,"Caribou Biosciences, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,4,64,298,1,CRBU,0
0001449794,"Embassy Bancorp, Inc.",6022,State Commercial Banks,PA,17,87,700,2,EMYB,0
0000880417,"CSB Bancorp, Inc.",6022,State Commercial Banks,OH,26,194,870,2,CSBB,0
0001259429,Oxford Square Capital Corp.,0,,MD,22,220,1000,2,OXSQ,0
0000005981,AMERICAN VANGUARD CORP,2870,Agricultural Chemicals,DE,16,195,1004,1,AVD,0
0002063816,Indigo Acquisition Corp.,6770,Blank Checks,,0,4,34,2,INAC,0
0001937891,AMC Robotics Corp,5700,"Retail-Home Furniture, Furnishings & Equipment Stores",E9,3,23,141,4,AMCI,0
0000891038,BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,0,,NJ,0,4,620,2,MPA,0
0002089536,"Cantor Equity Partners VI, Inc.",6770,Blank Checks,E9,0,2,17,2,CEPS,0
0001899830,Perfect Corp.,7372,Services-Prepackaged Software,E9,0,0,107,2,PERF,0
0000892992,NUVEEN ARIZONA QUALITY MUNICIPAL INCOME FUND,0,,MA,0,5,489,2,NAZ,0
0000803742,KISH BANCORP INC,6021,National Commercial Banks,PA,0,0,11,2,KISB,0
0001287498,Eaton Vance Short Duration Diversified Income Fund,0,,,0,9,426,2,EVG,0
0001753368,Sangoma Technologies Corp,7370,"Services-Computer Programming, Data Processing, Etc.",A6,0,0,75,2,SANG,0
0002075336,AA Mission Acquisition Corp. II,6770,Blank Checks,E9,0,4,39,2,YCY,0
0000847538,CHESAPEAKE FINANCIAL SHARES INC,6021,National Commercial Banks,VA,2,4,51,2,CPKF,0
0001515156,"Arq, Inc.",2890,Miscellaneous Chemical Products,,11,181,758,1,ARQ,0
0001984124,Luda Technology Group Ltd,3317,Steel Pipe & Tubes,,0,0,53,1,LUD,0
0001726126,Epsilon Energy Ltd.,1311,Crude Petroleum & Natural Gas,A0,7,25,295,2,EPSN,0
0001794783,"SelectQuote, Inc.",6411,"Insurance Agents, Brokers & Service",DE,6,57,424,2,SLQT,0
0001334325,"Coda Octopus Group, Inc.",3812,"Search, Detection, Navigation, Guidance, Aeronautical Sys",DE,12,62,379,2,CODA,0
0001724755,GreenTree Hospitality Group Ltd.,7011,Hotels & Motels,E9,0,0,111,2,GHG,0
0001641489,vTv Therapeutics Inc.,2834,Pharmaceutical Preparations,DE,10,165,574,1,VTVT,0
0000921671,GABELLI MULTIMEDIA TRUST INC.,0,,MD,0,9,675,2,GGT,0
0001879726,Sidus Space Inc.,4812,Radiotelephone Communications,DE,4,62,255,2,SIDU,0
0001606242,Virtuix Holdings Inc.,3577,"Computer Peripheral Equipment, NEC",DE,0,4,98,1,VTIX,0
0001999124,Healwell AI Inc.,0,,A6,0,0,3,2,HWAIF,0
0001408534,"First Guaranty Bancshares, Inc.",6035,"Savings Institution, Federally Chartered",LA,18,316,827,2,FGBI,0
0001228454,BCB BANCORP INC,6035,"Savings Institution, Federally Chartered",NJ,15,188,1006,2,BCBP,0
0001437479,ENB Financial Corp,6021,National Commercial Banks,PA,17,206,766,2,ENBP,0
0001941536,"Bridger Aerospace Group Holdings, Inc.",7389,"Services-Business Services, NEC",DE,3,39,236,2,BAER,0
0001649096,Clipper Realty Inc.,6798,Real Estate Investment Trusts,MD,9,74,331,2,CLPR,0
0001593549,"Livento Group, Inc.",7372,Services-Prepackaged Software,NV,6,35,164,2,LIVG,1
0001156041,"ABUNDIA GLOBAL IMPACT GROUP, INC.",1311,Crude Petroleum & Natural Gas,DE,18,221,749,2,AGIG,0
0001947244,U.S. GoldMining Inc.,1040,Gold and Silver Ores,NV,2,55,197,2,USGO,0
0001497186,Western Asset High Yield Opportunity Fund Inc.,0,,MD,0,11,308,2,HYI,0
0001578453,Dynagas LNG Partners LP,4400,Water Transportation,1T,0,0,360,2,DLNG,0
0001790538,Scottie Resources Corp.,0,,A1,0,0,4,2,SCTSF,0
0001376227,"United States Natural Gas Fund, LP",6221,Commodity Contracts Brokers & Dealers,,18,309,539,2,UNG,0
0001504234,Blackstone Long-Short Credit Income Fund,0,,,0,3,309,2,BGX,0
0001504545,BrandywineGLOBAL-Global Income Opportunities Fund Inc,0,,MD,0,12,354,2,BWG,0
0002005569,Empro Group Inc.,2844,"Perfumes, Cosmetics & Other Toilet Preparations",E9,0,0,53,1,EMPG,0
0001873923,Orion Properties Inc.,6798,Real Estate Investment Trusts,MD,4,34,262,2,ONL,0
0001983736,Eva Live Inc,7370,"Services-Computer Programming, Data Processing, Etc.",NV,2,13,49,2,GOAI,0
0001452936,"Pacific Oak Strategic Opportunity REIT, Inc.",6798,Real Estate Investment Trusts,MD,16,265,594,2,PCOK,0
0001408443,Milestone Pharmaceuticals Inc.,2834,Pharmaceutical Preparations,A8,6,68,391,1,MIST,0
0001333274,MERCER INTERNATIONAL INC.,2611,Pulp Mills,WA,18,217,1001,1,MERC,0
0000948320,"LifeMD, Inc.",8011,Services-Offices & Clinics of  Doctors of  Medicine,DE,13,133,548,2,LFMD,0
0001621910,Pantheon Resources plc,0,,X0,0,0,9,2,PTHRF,0
0002026514,Namib Minerals,1040,Gold and Silver Ores,E9,0,0,93,2,NAMM,0
0001422142,"Whitehawk Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,17,103,606,1,WHWK,0
0001777393,"ChargePoint Holdings, Inc.",3790,Miscellaneous Transportation Equipment,,6,76,850,2,CHPT,0
0001866757,"Brilliant Earth Group, Inc.",3910,"Jewelry, Silverware & Plated Ware",NV,4,28,392,2,BRLT,0
0000883975,Microbot Medical Inc.,3841,Surgical & Medical Instruments & Apparatus,DE,15,358,1001,2,MBOT,0
0001644540,Surge Copper Corp,0,,A1,0,0,6,2,SRGXF,0
0000700841,"RCM TECHNOLOGIES, INC.",7363,Services-Help Supply Services,NV,30,206,925,2,RCMT,0
0001884516,Drilling Tools International Corp,3533,Oil & Gas Field Machinery & Equipment,DE,4,45,223,1,DTI,0
0000750558,QNB CORP.,6022,State Commercial Banks,PA,30,157,884,2,QNBC,0
0001390352,OROCO RESOURCE CORP,0,,A1,0,0,29,2,ORRCF,0
0001481028,"SUNHYDROGEN, INC.",3674,Semiconductors & Related Devices,NV,16,63,224,2,HYSR,0
0001472326,Brazil Potash Corp.,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),A6,0,0,104,2,GRO,0
0001374328,"FITLIFE BRANDS, INC.",2833,Medicinal Chemicals & Botanical Products,NV,17,145,518,1,FTLF,0
0001332551,ACRES Commercial Realty Corp.,6798,Real Estate Investment Trusts,MD,17,198,1000,2,ACR,0
0002038439,"VisionWave Holdings, Inc.",7372,Services-Prepackaged Software,DE,1,31,103,2,VWAV,0
0001496749,John Hancock Diversified Income Fund,0,,MA,0,0,384,2,HEQ,0
0001438893,"GAMCO Natural Resources, Gold & Income Trust",0,,DE,0,1,290,2,GNT,0
0000882508,QUICKLOGIC Corp,3674,Semiconductors & Related Devices,CA,19,203,1000,2,QUIK,0
0001750155,"Charlotte's Web Holdings, Inc.",100,Agricultural Production-Crops,A1,4,63,247,0,CWBHF,0
0001477081,Kolibri Global Energy Inc.,1311,Crude Petroleum & Natural Gas,FL,0,0,100,2,KGEI,0
0001627868,Newcore Gold Ltd.,0,,A1,0,0,2,2,NCAUF,0
0001876581,Imperial Petroleum Inc./Marshall Islands,4412,Deep Sea Foreign Transportation of  Freight,1T,0,0,252,2,IMPP,0
0001766140,"Unicycive Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,4,61,264,1,UNCY,0
0001612630,JOINT Corp,6794,Patent Owners & Lessors,DE,11,131,596,2,JYNT,0
0000759866,JOHN HANCOCK INCOME SECURITIES TRUST,0,,MA,0,0,588,2,JHS,0
0001767837,"Richmond Mutual Bancorporation, Inc.",6022,State Commercial Banks,,6,73,229,2,RMBI,0
0002077709,Rank One Computing Corp,7372,Services-Prepackaged Software,CO,0,0,17,2,ROC,0
0001858848,"Tenaya Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,4,46,310,1,TNYA,0
0000009521,BANCROFT FUND LTD,0,,DE,0,0,488,2,BCV,0
0001958389,Hydreight Technologies Inc.,0,,A1,0,0,4,2,HYDTF,0
0001328409,WHITE RIVER BANCSHARES CO,0,,AR,0,0,11,2,WRIV,0
0001662684,"KULR Technology Group, Inc.",3670,Electronic Components & Accessories,DE,10,318,548,2,KULR,0
0001512931,MONROE CAPITAL Corp,0,,NY,13,207,568,2,MRCC,0
0001847874,Mobile Infrastructure Corp,6500,Real Estate,,4,50,318,2,BEEP,0
0001480170,BEO BANCORP,0,,OR,0,0,4,2,BEOB,0
0000768899,"TrueBlue, Inc.",7363,Services-Help Supply Services,WA,14,126,1014,2,TBI,0
0001861841,Arbe Robotics Ltd.,7373,Services-Computer Integrated Systems Design,L3,0,0,163,2,ARBE,0
0001320350,"LENSAR, Inc.",3841,Surgical & Medical Instruments & Apparatus,DE,5,49,290,2,LNSR,0
0001678660,Prelude Therapeutics Inc,2834,Pharmaceutical Preparations,DE,5,61,352,1,PRLD,0
0001393883,"DHI GROUP, INC.",7389,"Services-Business Services, NEC",DE,13,133,1001,2,DHX,0
0002083143,Social Commerce Partners Corp,6770,Blank Checks,E9,0,3,21,2,SCPQ,0
0001957538,ESGL Holdings Ltd,4953,Refuse Systems,E9,0,0,129,2,ESGL,0
0001001233,"SANGAMO THERAPEUTICS, INC",2836,"Biological Products, (No Diagnostic Substances)",DE,13,163,1000,1,SGMO,0
0002098669,United Acquisition Corp. I,6770,Blank Checks,E9,0,4,20,2,UAC,0
0001657642,"Skyline Bankshares, Inc.",6022,State Commercial Banks,VA,9,91,179,2,SLBK,0
0002049717,JM Group Ltd,5090,Wholesale-Misc Durable Goods,E9,0,0,20,3,JMG,0
0001930459,Pampa Metals Corp,0,,A1,0,0,4,2,PMMCF,0
0001951276,"SR Bancorp, Inc.",6036,"Savings Institutions, Not Federally Chartered",MD,3,27,145,2,SRBK,0
0001585855,Gabelli Global Small & Mid Cap Value Trust,0,,DE,0,0,282,2,GGZ,0
0001829794,Empery Digital Inc.,3711,Motor Vehicles & Passenger Car Bodies,DE,4,124,356,2,EMPD,0
0000779336,"ABRDN AUSTRALIA EQUITY FUND, INC.",0,,MD,0,2,662,2,IAF,0
0001500435,"GoPro, Inc.",3861,Photographic Equipment & Supplies,DE,11,97,886,2,GPRO,0
0002037400,"China Automotive Systems, Inc.",3714,Motor Vehicle Parts & Accessories,E9,0,0,12,2,CAAS,0
0000788920,PRO DEX INC,3841,Surgical & Medical Instruments & Apparatus,,17,264,999,2,PDEX,0
0000006207,AMREP CORP.,6552,Land Subdividers & Developers (No Cemeteries),OK,32,224,828,2,AXR,0
0000039092,FRIEDMAN INDUSTRIES INC,3310,"Steel Works, Blast Furnaces & Rolling & Finishing Mills",TX,26,88,572,1,FRD,0
0001762303,"AVITA Medical, Inc.",3841,Surgical & Medical Instruments & Apparatus,DE,6,98,340,2,RCEL,0
0001163792,WESTERN ASSET PREMIER BOND FUND,0,,MA,0,7,402,2,WEA,0
0000767405,"SB FINANCIAL GROUP, INC.",6022,State Commercial Banks,OH,19,333,1003,2,SBFG,0
0001819574,"Bark, Inc.",5990,"Retail-Retail Stores, NEC",,5,69,453,4,BARK,0
0001176309,ORAMED PHARMACEUTICALS INC.,2834,Pharmaceutical Preparations,DE,16,261,905,1,ORMP,0
0001641614,CPI Card Group Inc.,2750,Commercial Printing,DE,10,108,685,1,PMTS,0
0001701108,"Spero Therapeutics, Inc.",2834,Pharmaceutical Preparations,DE,8,108,486,1,SPRO,0
0000010329,BASSETT FURNITURE INDUSTRIES INC,2511,"Wood Household Furniture, (No Upholstered)",VA,19,221,1000,1,BSET,0
0001828377,Fortitude Gold Corp,1040,Gold and Silver Ores,CO,5,34,100,2,FTCO,0
0001514597,FURY GOLD MINES LTD,1040,Gold and Silver Ores,A1,0,0,338,2,FURY,0
0001809158,Kuke Music Holding Ltd,8200,Services-Educational Services,E9,0,0,112,2,KUKE,0
0001383062,Invesco DB Energy Fund,6221,Commodity Contracts Brokers & Dealers,DE,18,58,358,2,DBE,0
0001343793,BlackRock Long-Term Municipal Advantage Trust,0,,,0,5,397,2,BTA,1
0001887944,Shimmick Corp,1600,Heavy Construction Other Than Bldg Const - Contractors,DE,2,24,284,2,SHIM,0
0002000366,Scage Future,3713,Truck & Bus Bodies,E9,0,0,48,2,SCAG,0
0001595097,"Corbus Pharmaceuticals Holdings, Inc.",2834,Pharmaceutical Preparations,DE,11,165,749,1,CRBP,0
0001830188,"United Homes Group, Inc.",1531,Operative Builders,DE,5,57,335,2,UHG,0
0001936224,SURF AIR MOBILITY INC.,4522,"Air Transportation, Nonscheduled",DE,2,43,291,2,SRFM,0
0001084765,"RESOURCES CONNECTION, INC.",7389,"Services-Business Services, NEC",DE,20,198,1000,2,RGP,0
0000072444,"Vaxart, Inc.",2836,"Biological Products, (No Diagnostic Substances)",DE,14,273,1000,1,VXRT,0
0001478102,Western Asset Mortgage Opportunity Fund Inc.,0,,NY,0,16,372,2,DMO,0
0002012706,"Sunrise Realty Trust, Inc.",6798,Real Estate Investment Trusts,MD,1,18,149,2,SUNS,0
0001701541,"Black Diamond Therapeutics, Inc.",2836,"Biological Products, (No Diagnostic Substances)",,6,56,458,1,BDTX,0
0001289868,XAI Madison Equity Premium Income Fund,0,,DE,0,1,448,2,MCN,0
0002024306,JFB Construction Holdings,1540,General Bldg Contractors - Nonresidential Bldgs,NV,1,10,69,2,JFB,0
0001883835,ESG Inc.,100,Agricultural Production-Crops,NV,3,13,70,0,ESGH,0
0001482554,"Hartford Creative Group, Inc.",7374,Services-Computer Processing & Data Preparation,NV,16,19,203,2,HFUS,0
0001828161,"FTC Solar, Inc.",3674,Semiconductors & Related Devices,DE,4,56,508,2,FTCI,0
0001171326,ENTREPRENEUR UNIVERSE BRIGHT GROUP,8742,Services-Management Consulting Services,NV,4,32,168,2,EUBG,0
0000895574,abrdn National Municipal Income Fund,0,,MA,0,1,487,2,VFL,0
0001997403,"ZenaTech, Inc.",7372,Services-Prepackaged Software,Z4,0,0,91,2,ZENA,0
0001823406,"Affinity Bancshares, Inc.",6036,"Savings Institutions, Not Federally Chartered",MD,5,46,224,2,AFBI,0
0000913277,Clarus Corp,3949,"Sporting & Athletic Goods, NEC",DE,26,215,980,2,CLAR,0
0001235912,"CVRx, Inc.",3841,Surgical & Medical Instruments & Apparatus,DE,5,43,310,2,CVRX,0
0001023109,CANALASKA URANIUM LTD,1000,Metal Mining,A1,0,0,225,2,CVVUF,0
0000860489,"CENTRAL & EASTERN EUROPE FUND, INC.",0,,MD,0,10,853,2,CEE,0
0001945240,Roma Green Finance Ltd,8742,Services-Management Consulting Services,E9,0,0,77,2,ROMA,0
0001282957,GABELLI GLOBAL UTILITY & INCOME TRUST,0,,DE,0,5,490,2,GLU,0
0000882071,Flaherty & Crumrine PREFERRED & INCOME OPPORTUNITY FUND INC,0,,MD,0,6,408,2,PFO,0
